NRpix,sequence_number,FLpix,fips_county,county_name,latitude,longitude,wmd,wmd_cd
27909,23258,16800,25,Dade,25.2904228571,-80.48756399369998,SFWMD,5
27910,22851,16801,25,Dade,25.2904228571,-80.46844352009998,SFWMD,5
27911,22444,16802,25,Dade,25.2904228571,-80.4493230465,SFWMD,5
27912,22037,16803,25,Dade,25.2904228571,-80.4302025729,SFWMD,5
27913,21630,16804,25,Dade,25.2904228571,-80.41108209939999,SFWMD,5
27916,20409,16805,87,Monroe,25.2904228571,-80.3537206786,SFWMD,5
27917,20002,16806,87,Monroe,25.2904228571,-80.3346002051,SFWMD,5
27918,19595,16807,87,Monroe,25.2904228571,-80.31547973149999,SFWMD,5
27919,19188,16808,87,Monroe,25.2904228571,-80.29635925789998,SFWMD,5
28349,37097,16809,87,Monroe,25.3083869236,-81.1376600951,SFWMD,5
28350,36690,16810,87,Monroe,25.3083869236,-81.1185396216,SFWMD,5
28358,33434,16811,87,Monroe,25.3083869236,-80.965575833,SFWMD,5
28359,33027,16812,87,Monroe,25.3083869236,-80.94645535939999,SFWMD,5
28360,32620,16813,87,Monroe,25.3083869236,-80.92733488579998,SFWMD,5
28361,32213,16814,87,Monroe,25.3083869236,-80.9082144123,SFWMD,5
28362,31806,16815,87,Monroe,25.3083869236,-80.8890939387,SFWMD,5
28363,31399,16816,87,Monroe,25.3083869236,-80.8699734651,SFWMD,5
28364,30992,16817,25,Dade,25.3083869236,-80.85085299149999,SFWMD,5
28365,30585,16818,25,Dade,25.3083869236,-80.83173251799998,SFWMD,5
28366,30178,16819,25,Dade,25.3083869236,-80.8126120444,SFWMD,5
28367,29771,16820,25,Dade,25.3083869236,-80.7934915708,SFWMD,5
28368,29364,16821,25,Dade,25.3083869236,-80.77437109729999,SFWMD,5
28369,28957,16822,25,Dade,25.3083869236,-80.75525062369998,SFWMD,5
28370,28550,16823,25,Dade,25.3083869236,-80.73613015009998,SFWMD,5
28371,28143,16824,25,Dade,25.3083869236,-80.7170096765,SFWMD,5
28372,27736,16825,25,Dade,25.3083869236,-80.697889203,SFWMD,5
28373,27329,16826,25,Dade,25.3083869236,-80.67876872939999,SFWMD,5
28374,26922,16827,25,Dade,25.3083869236,-80.65964825579998,SFWMD,5
28375,26515,16828,25,Dade,25.3083869236,-80.64052778219998,SFWMD,5
28376,26108,16829,25,Dade,25.3083869236,-80.6214073087,SFWMD,5
28377,25701,16830,25,Dade,25.3083869236,-80.6022868351,SFWMD,5
28378,25294,16831,25,Dade,25.3083869236,-80.58316636149999,SFWMD,5
28379,24887,16832,25,Dade,25.3083869236,-80.56404588789998,SFWMD,5
28380,24480,16833,25,Dade,25.3083869236,-80.5449254144,SFWMD,5
28381,24073,16834,25,Dade,25.3083869236,-80.5258049408,SFWMD,5
28382,23666,16835,25,Dade,25.3083869236,-80.5066844672,SFWMD,5
28383,23259,16836,25,Dade,25.3083869236,-80.48756399369998,SFWMD,5
28384,22852,16837,25,Dade,25.3083869236,-80.46844352009998,SFWMD,5
28385,22445,16838,25,Dade,25.3083869236,-80.4493230465,SFWMD,5
28386,22038,16839,25,Dade,25.3083869236,-80.4302025729,SFWMD,5
28387,21631,16840,25,Dade,25.3083869236,-80.41108209939999,SFWMD,5
28388,21224,16841,25,Dade,25.3083869236,-80.39196162579998,SFWMD,5
28393,19189,16842,87,Monroe,25.3083869236,-80.29635925789998,SFWMD,5
28394,18782,16843,87,Monroe,25.3083869236,-80.2772387844,SFWMD,5
28833,33028,16844,87,Monroe,25.326350990100003,-80.94645535939999,SFWMD,5
28834,32621,16845,87,Monroe,25.326350990100003,-80.92733488579998,SFWMD,5
28835,32214,16846,87,Monroe,25.326350990100003,-80.9082144123,SFWMD,5
28836,31807,16847,87,Monroe,25.326350990100003,-80.8890939387,SFWMD,5
28837,31400,16848,87,Monroe,25.326350990100003,-80.8699734651,SFWMD,5
28838,30993,16849,25,Dade,25.326350990100003,-80.85085299149999,SFWMD,5
28839,30586,16853,25,Dade,25.326350990100003,-80.83173251799998,SFWMD,5
28840,30179,17162,25,Dade,25.326350990100003,-80.8126120444,SFWMD,5
28841,29772,17179,25,Dade,25.326350990100003,-80.7934915708,SFWMD,5
28842,29365,17180,25,Dade,25.326350990100003,-80.77437109729999,SFWMD,5
28843,28958,17181,25,Dade,25.326350990100003,-80.75525062369998,SFWMD,5
28844,28551,17182,25,Dade,25.326350990100003,-80.73613015009998,SFWMD,5
28845,28144,17183,25,Dade,25.326350990100003,-80.7170096765,SFWMD,5
28846,27737,17184,25,Dade,25.326350990100003,-80.697889203,SFWMD,5
28847,27330,17185,25,Dade,25.326350990100003,-80.67876872939999,SFWMD,5
28848,26923,17186,25,Dade,25.326350990100003,-80.65964825579998,SFWMD,5
28849,26516,17187,25,Dade,25.326350990100003,-80.64052778219998,SFWMD,5
28850,26109,17188,25,Dade,25.326350990100003,-80.6214073087,SFWMD,5
28851,25702,17189,25,Dade,25.326350990100003,-80.6022868351,SFWMD,5
28852,25295,17190,25,Dade,25.326350990100003,-80.58316636149999,SFWMD,5
28853,24888,17191,25,Dade,25.326350990100003,-80.56404588789998,SFWMD,5
28854,24481,17192,25,Dade,25.326350990100003,-80.5449254144,SFWMD,5
28855,24074,17193,25,Dade,25.326350990100003,-80.5258049408,SFWMD,5
28856,23667,17194,25,Dade,25.326350990100003,-80.5066844672,SFWMD,5
28857,23260,17195,25,Dade,25.326350990100003,-80.48756399369998,SFWMD,5
28858,22853,17196,25,Dade,25.326350990100003,-80.46844352009998,SFWMD,5
28859,22446,17197,25,Dade,25.326350990100003,-80.4493230465,SFWMD,5
28860,22039,17198,25,Dade,25.326350990100003,-80.4302025729,SFWMD,5
28861,21632,17199,25,Dade,25.326350990100003,-80.41108209939999,SFWMD,5
28862,21225,17200,25,Dade,25.326350990100003,-80.39196162579998,SFWMD,5
28863,20818,17201,25,Dade,25.326350990100003,-80.37284115219998,SFWMD,5
28868,18783,17202,87,Monroe,25.326350990100003,-80.2772387844,SFWMD,5
29297,37099,17203,87,Monroe,25.3443150567,-81.1376600951,SFWMD,5
29302,35064,17204,87,Monroe,25.3443150567,-81.04205772729999,SFWMD,5
29303,34657,17205,87,Monroe,25.3443150567,-81.02293725369998,SFWMD,5
29304,34250,17206,87,Monroe,25.3443150567,-81.00381678009998,SFWMD,5
29306,33436,17207,87,Monroe,25.3443150567,-80.965575833,SFWMD,5
29307,33029,17208,87,Monroe,25.3443150567,-80.94645535939999,SFWMD,5
29308,32622,17209,87,Monroe,25.3443150567,-80.92733488579998,SFWMD,5
29309,32215,17210,87,Monroe,25.3443150567,-80.9082144123,SFWMD,5
29310,31808,17211,87,Monroe,25.3443150567,-80.8890939387,SFWMD,5
29311,31401,17212,87,Monroe,25.3443150567,-80.8699734651,SFWMD,5
29312,30994,17213,25,Dade,25.3443150567,-80.85085299149999,SFWMD,5
29313,30587,17214,25,Dade,25.3443150567,-80.83173251799998,SFWMD,5
29314,30180,17215,25,Dade,25.3443150567,-80.8126120444,SFWMD,5
29315,29773,17216,25,Dade,25.3443150567,-80.7934915708,SFWMD,5
29316,29366,17217,25,Dade,25.3443150567,-80.77437109729999,SFWMD,5
29317,28959,17218,25,Dade,25.3443150567,-80.75525062369998,SFWMD,5
29318,28552,17219,25,Dade,25.3443150567,-80.73613015009998,SFWMD,5
29319,28145,17220,25,Dade,25.3443150567,-80.7170096765,SFWMD,5
29320,27738,17221,25,Dade,25.3443150567,-80.697889203,SFWMD,5
29321,27331,17222,25,Dade,25.3443150567,-80.67876872939999,SFWMD,5
29322,26924,17223,25,Dade,25.3443150567,-80.65964825579998,SFWMD,5
29323,26517,17224,25,Dade,25.3443150567,-80.64052778219998,SFWMD,5
29324,26110,17225,25,Dade,25.3443150567,-80.6214073087,SFWMD,5
29325,25703,17226,25,Dade,25.3443150567,-80.6022868351,SFWMD,5
29326,25296,17227,25,Dade,25.3443150567,-80.58316636149999,SFWMD,5
29327,24889,17228,25,Dade,25.3443150567,-80.56404588789998,SFWMD,5
29328,24482,17229,25,Dade,25.3443150567,-80.5449254144,SFWMD,5
29329,24075,17230,25,Dade,25.3443150567,-80.5258049408,SFWMD,5
29330,23668,17231,25,Dade,25.3443150567,-80.5066844672,SFWMD,5
29331,23261,17232,25,Dade,25.3443150567,-80.48756399369998,SFWMD,5
29332,22854,17233,25,Dade,25.3443150567,-80.46844352009998,SFWMD,5
29333,22447,17234,25,Dade,25.3443150567,-80.4493230465,SFWMD,5
29334,22040,17235,25,Dade,25.3443150567,-80.4302025729,SFWMD,5
29335,21633,17236,25,Dade,25.3443150567,-80.41108209939999,SFWMD,5
29336,21226,17237,25,Dade,25.3443150567,-80.39196162579998,SFWMD,5
29337,20819,17238,25,Dade,25.3443150567,-80.37284115219998,SFWMD,5
29338,20412,17239,25,Dade,25.3443150567,-80.3537206786,SFWMD,5
29339,20005,17240,25,Dade,25.3443150567,-80.3346002051,SFWMD,5
29343,18377,17241,87,Monroe,25.3443150567,-80.2581183108,SFWMD,5
29774,35879,17242,87,Monroe,25.3622791232,-81.0802986744,SFWMD,5
29775,35472,17243,87,Monroe,25.3622791232,-81.0611782008,SFWMD,5
29776,35065,17244,87,Monroe,25.3622791232,-81.04205772729999,SFWMD,5
29777,34658,17245,87,Monroe,25.3622791232,-81.02293725369998,SFWMD,5
29778,34251,17246,87,Monroe,25.3622791232,-81.00381678009998,SFWMD,5
29779,33844,17247,87,Monroe,25.3622791232,-80.9846963066,SFWMD,5
29780,33437,17248,87,Monroe,25.3622791232,-80.965575833,SFWMD,5
29781,33030,17249,87,Monroe,25.3622791232,-80.94645535939999,SFWMD,5
29782,32623,17250,87,Monroe,25.3622791232,-80.92733488579998,SFWMD,5
29783,32216,17251,87,Monroe,25.3622791232,-80.9082144123,SFWMD,5
29784,31809,17252,87,Monroe,25.3622791232,-80.8890939387,SFWMD,5
29785,31402,17253,87,Monroe,25.3622791232,-80.8699734651,SFWMD,5
29786,30995,17254,25,Dade,25.3622791232,-80.85085299149999,SFWMD,5
29787,30588,17255,25,Dade,25.3622791232,-80.83173251799998,SFWMD,5
29788,30181,17256,25,Dade,25.3622791232,-80.8126120444,SFWMD,5
29789,29774,17257,25,Dade,25.3622791232,-80.7934915708,SFWMD,5
29790,29367,17259,25,Dade,25.3622791232,-80.77437109729999,SFWMD,5
29791,28960,17262,25,Dade,25.3622791232,-80.75525062369998,SFWMD,5
29792,28553,17263,25,Dade,25.3622791232,-80.73613015009998,SFWMD,5
29793,28146,17567,25,Dade,25.3622791232,-80.7170096765,SFWMD,5
29794,27739,17586,25,Dade,25.3622791232,-80.697889203,SFWMD,5
29795,27332,17587,25,Dade,25.3622791232,-80.67876872939999,SFWMD,5
29796,26925,17588,25,Dade,25.3622791232,-80.65964825579998,SFWMD,5
29797,26518,17589,25,Dade,25.3622791232,-80.64052778219998,SFWMD,5
29798,26111,17590,25,Dade,25.3622791232,-80.6214073087,SFWMD,5
29799,25704,17591,25,Dade,25.3622791232,-80.6022868351,SFWMD,5
29800,25297,17592,25,Dade,25.3622791232,-80.58316636149999,SFWMD,5
29801,24890,17593,25,Dade,25.3622791232,-80.56404588789998,SFWMD,5
29802,24483,17594,25,Dade,25.3622791232,-80.5449254144,SFWMD,5
29803,24076,17595,25,Dade,25.3622791232,-80.5258049408,SFWMD,5
29804,23669,17596,25,Dade,25.3622791232,-80.5066844672,SFWMD,5
29805,23262,17597,25,Dade,25.3622791232,-80.48756399369998,SFWMD,5
29806,22855,17598,25,Dade,25.3622791232,-80.46844352009998,SFWMD,5
29807,22448,17599,25,Dade,25.3622791232,-80.4493230465,SFWMD,5
29808,22041,17600,25,Dade,25.3622791232,-80.4302025729,SFWMD,5
29809,21634,17601,25,Dade,25.3622791232,-80.41108209939999,SFWMD,5
29810,21227,17602,25,Dade,25.3622791232,-80.39196162579998,SFWMD,5
29811,20820,17603,25,Dade,25.3622791232,-80.37284115219998,SFWMD,5
29812,20413,17604,25,Dade,25.3622791232,-80.3537206786,SFWMD,5
29813,20006,17605,25,Dade,25.3622791232,-80.3346002051,SFWMD,5
29818,17971,17606,25,Dade,25.3622791232,-80.2389978372,SFWMD,5
30247,36287,17607,87,Monroe,25.380243189699996,-81.09941914799998,SFWMD,5
30248,35880,17608,87,Monroe,25.380243189699996,-81.0802986744,SFWMD,5
30249,35473,17609,87,Monroe,25.380243189699996,-81.0611782008,SFWMD,5
30250,35066,17610,87,Monroe,25.380243189699996,-81.04205772729999,SFWMD,5
30251,34659,17611,87,Monroe,25.380243189699996,-81.02293725369998,SFWMD,5
30252,34252,17612,87,Monroe,25.380243189699996,-81.00381678009998,SFWMD,5
30253,33845,17613,87,Monroe,25.380243189699996,-80.9846963066,SFWMD,5
30254,33438,17614,87,Monroe,25.380243189699996,-80.965575833,SFWMD,5
30255,33031,17615,87,Monroe,25.380243189699996,-80.94645535939999,SFWMD,5
30256,32624,17616,87,Monroe,25.380243189699996,-80.92733488579998,SFWMD,5
30257,32217,17617,87,Monroe,25.380243189699996,-80.9082144123,SFWMD,5
30258,31810,17618,87,Monroe,25.380243189699996,-80.8890939387,SFWMD,5
30259,31403,17619,25,Dade,25.380243189699996,-80.8699734651,SFWMD,5
30260,30996,17620,25,Dade,25.380243189699996,-80.85085299149999,SFWMD,5
30261,30589,17621,25,Dade,25.380243189699996,-80.83173251799998,SFWMD,5
30262,30182,17622,25,Dade,25.380243189699996,-80.8126120444,SFWMD,5
30263,29775,17623,25,Dade,25.380243189699996,-80.7934915708,SFWMD,5
30264,29368,17624,25,Dade,25.380243189699996,-80.77437109729999,SFWMD,5
30265,28961,17625,25,Dade,25.380243189699996,-80.75525062369998,SFWMD,5
30266,28554,17626,25,Dade,25.380243189699996,-80.73613015009998,SFWMD,5
30267,28147,17627,25,Dade,25.380243189699996,-80.7170096765,SFWMD,5
30268,27740,17628,25,Dade,25.380243189699996,-80.697889203,SFWMD,5
30269,27333,17629,25,Dade,25.380243189699996,-80.67876872939999,SFWMD,5
30270,26926,17630,25,Dade,25.380243189699996,-80.65964825579998,SFWMD,5
30271,26519,17631,25,Dade,25.380243189699996,-80.64052778219998,SFWMD,5
30272,26112,17632,25,Dade,25.380243189699996,-80.6214073087,SFWMD,5
30273,25705,17633,25,Dade,25.380243189699996,-80.6022868351,SFWMD,5
30274,25298,17634,25,Dade,25.380243189699996,-80.58316636149999,SFWMD,5
30275,24891,17635,25,Dade,25.380243189699996,-80.56404588789998,SFWMD,5
30276,24484,17636,25,Dade,25.380243189699996,-80.5449254144,SFWMD,5
30277,24077,17637,25,Dade,25.380243189699996,-80.5258049408,SFWMD,5
30278,23670,17638,25,Dade,25.380243189699996,-80.5066844672,SFWMD,5
30279,23263,17639,25,Dade,25.380243189699996,-80.48756399369998,SFWMD,5
30280,22856,17640,25,Dade,25.380243189699996,-80.46844352009998,SFWMD,5
30281,22449,17641,25,Dade,25.380243189699996,-80.4493230465,SFWMD,5
30282,22042,17642,25,Dade,25.380243189699996,-80.4302025729,SFWMD,5
30283,21635,17643,25,Dade,25.380243189699996,-80.41108209939999,SFWMD,5
30284,21228,17644,25,Dade,25.380243189699996,-80.39196162579998,SFWMD,5
30285,20821,17645,25,Dade,25.380243189699996,-80.37284115219998,SFWMD,5
30286,20414,17646,25,Dade,25.380243189699996,-80.3537206786,SFWMD,5
30287,20007,17647,25,Dade,25.380243189699996,-80.3346002051,SFWMD,5
30288,19600,17648,25,Dade,25.380243189699996,-80.31547973149999,SFWMD,5
30292,17972,17649,25,Dade,25.380243189699996,-80.2389978372,SFWMD,5
30719,37102,17650,87,Monroe,25.3982072562,-81.1376600951,SFWMD,5
30720,36695,17651,87,Monroe,25.3982072562,-81.1185396216,SFWMD,5
30721,36288,17652,87,Monroe,25.3982072562,-81.09941914799998,SFWMD,5
30722,35881,17653,87,Monroe,25.3982072562,-81.0802986744,SFWMD,5
30723,35474,17654,87,Monroe,25.3982072562,-81.0611782008,SFWMD,5
30724,35067,17655,87,Monroe,25.3982072562,-81.04205772729999,SFWMD,5
30725,34660,17656,87,Monroe,25.3982072562,-81.02293725369998,SFWMD,5
30726,34253,17657,87,Monroe,25.3982072562,-81.00381678009998,SFWMD,5
30727,33846,17658,87,Monroe,25.3982072562,-80.9846963066,SFWMD,5
30728,33439,17659,87,Monroe,25.3982072562,-80.965575833,SFWMD,5
30729,33032,17660,87,Monroe,25.3982072562,-80.94645535939999,SFWMD,5
30730,32625,17661,87,Monroe,25.3982072562,-80.92733488579998,SFWMD,5
30731,32218,17662,87,Monroe,25.3982072562,-80.9082144123,SFWMD,5
30732,31811,17663,87,Monroe,25.3982072562,-80.8890939387,SFWMD,5
30733,31404,17664,25,Dade,25.3982072562,-80.8699734651,SFWMD,5
30734,30997,17665,25,Dade,25.3982072562,-80.85085299149999,SFWMD,5
30735,30590,17666,25,Dade,25.3982072562,-80.83173251799998,SFWMD,5
30736,30183,17672,25,Dade,25.3982072562,-80.8126120444,SFWMD,5
30737,29776,17673,25,Dade,25.3982072562,-80.7934915708,SFWMD,5
30738,29369,17971,25,Dade,25.3982072562,-80.77437109729999,SFWMD,5
30739,28962,17972,25,Dade,25.3982072562,-80.75525062369998,SFWMD,5
30740,28555,17992,25,Dade,25.3982072562,-80.73613015009998,SFWMD,5
30741,28148,17993,25,Dade,25.3982072562,-80.7170096765,SFWMD,5
30742,27741,17994,25,Dade,25.3982072562,-80.697889203,SFWMD,5
30743,27334,17995,25,Dade,25.3982072562,-80.67876872939999,SFWMD,5
30744,26927,17996,25,Dade,25.3982072562,-80.65964825579998,SFWMD,5
30745,26520,17997,25,Dade,25.3982072562,-80.64052778219998,SFWMD,5
30746,26113,17998,25,Dade,25.3982072562,-80.6214073087,SFWMD,5
30747,25706,17999,25,Dade,25.3982072562,-80.6022868351,SFWMD,5
30748,25299,18000,25,Dade,25.3982072562,-80.58316636149999,SFWMD,5
30749,24892,18001,25,Dade,25.3982072562,-80.56404588789998,SFWMD,5
30750,24485,18002,25,Dade,25.3982072562,-80.5449254144,SFWMD,5
30751,24078,18003,25,Dade,25.3982072562,-80.5258049408,SFWMD,5
30752,23671,18004,25,Dade,25.3982072562,-80.5066844672,SFWMD,5
30753,23264,18005,25,Dade,25.3982072562,-80.48756399369998,SFWMD,5
30754,22857,18006,25,Dade,25.3982072562,-80.46844352009998,SFWMD,5
30755,22450,18007,25,Dade,25.3982072562,-80.4493230465,SFWMD,5
30756,22043,18008,25,Dade,25.3982072562,-80.4302025729,SFWMD,5
30757,21636,18009,25,Dade,25.3982072562,-80.41108209939999,SFWMD,5
30758,21229,18010,25,Dade,25.3982072562,-80.39196162579998,SFWMD,5
30759,20822,18011,25,Dade,25.3982072562,-80.37284115219998,SFWMD,5
30760,20415,18012,25,Dade,25.3982072562,-80.3537206786,SFWMD,5
30761,20008,18013,25,Dade,25.3982072562,-80.3346002051,SFWMD,5
31194,36696,18014,87,Monroe,25.4161713227,-81.1185396216,SFWMD,5
31195,36289,18015,87,Monroe,25.4161713227,-81.09941914799998,SFWMD,5
31196,35882,18016,87,Monroe,25.4161713227,-81.0802986744,SFWMD,5
31197,35475,18017,87,Monroe,25.4161713227,-81.0611782008,SFWMD,5
31198,35068,18018,87,Monroe,25.4161713227,-81.04205772729999,SFWMD,5
31199,34661,18019,87,Monroe,25.4161713227,-81.02293725369998,SFWMD,5
31200,34254,18020,87,Monroe,25.4161713227,-81.00381678009998,SFWMD,5
31201,33847,18021,87,Monroe,25.4161713227,-80.9846963066,SFWMD,5
31202,33440,18022,87,Monroe,25.4161713227,-80.965575833,SFWMD,5
31203,33033,18023,87,Monroe,25.4161713227,-80.94645535939999,SFWMD,5
31204,32626,18024,87,Monroe,25.4161713227,-80.92733488579998,SFWMD,5
31205,32219,18025,87,Monroe,25.4161713227,-80.9082144123,SFWMD,5
31206,31812,18026,87,Monroe,25.4161713227,-80.8890939387,SFWMD,5
31207,31405,18027,25,Dade,25.4161713227,-80.8699734651,SFWMD,5
31208,30998,18028,25,Dade,25.4161713227,-80.85085299149999,SFWMD,5
31209,30591,18029,25,Dade,25.4161713227,-80.83173251799998,SFWMD,5
31210,30184,18030,25,Dade,25.4161713227,-80.8126120444,SFWMD,5
31211,29777,18031,25,Dade,25.4161713227,-80.7934915708,SFWMD,5
31212,29370,18032,25,Dade,25.4161713227,-80.77437109729999,SFWMD,5
31213,28963,18033,25,Dade,25.4161713227,-80.75525062369998,SFWMD,5
31214,28556,18034,25,Dade,25.4161713227,-80.73613015009998,SFWMD,5
31215,28149,18035,25,Dade,25.4161713227,-80.7170096765,SFWMD,5
31216,27742,18036,25,Dade,25.4161713227,-80.697889203,SFWMD,5
31217,27335,18037,25,Dade,25.4161713227,-80.67876872939999,SFWMD,5
31218,26928,18038,25,Dade,25.4161713227,-80.65964825579998,SFWMD,5
31219,26521,18039,25,Dade,25.4161713227,-80.64052778219998,SFWMD,5
31220,26114,18040,25,Dade,25.4161713227,-80.6214073087,SFWMD,5
31221,25707,18041,25,Dade,25.4161713227,-80.6022868351,SFWMD,5
31222,25300,18042,25,Dade,25.4161713227,-80.58316636149999,SFWMD,5
31223,24893,18043,25,Dade,25.4161713227,-80.56404588789998,SFWMD,5
31224,24486,18044,25,Dade,25.4161713227,-80.5449254144,SFWMD,5
31225,24079,18045,25,Dade,25.4161713227,-80.5258049408,SFWMD,5
31226,23672,18046,25,Dade,25.4161713227,-80.5066844672,SFWMD,5
31227,23265,18047,25,Dade,25.4161713227,-80.48756399369998,SFWMD,5
31228,22858,18048,25,Dade,25.4161713227,-80.46844352009998,SFWMD,5
31229,22451,18049,25,Dade,25.4161713227,-80.4493230465,SFWMD,5
31230,22044,18050,25,Dade,25.4161713227,-80.4302025729,SFWMD,5
31231,21637,18051,25,Dade,25.4161713227,-80.41108209939999,SFWMD,5
31232,21230,18052,25,Dade,25.4161713227,-80.39196162579998,SFWMD,5
31233,20823,18053,25,Dade,25.4161713227,-80.37284115219998,SFWMD,5
31234,20416,18054,25,Dade,25.4161713227,-80.3537206786,SFWMD,5
31235,20009,18055,25,Dade,25.4161713227,-80.3346002051,SFWMD,5
31241,17567,18056,25,Dade,25.4161713227,-80.21987736359999,SFWMD,5
31667,37104,18057,87,Monroe,25.4341353892,-81.1376600951,SFWMD,5
31668,36697,18058,87,Monroe,25.4341353892,-81.1185396216,SFWMD,5
31669,36290,18059,87,Monroe,25.4341353892,-81.09941914799998,SFWMD,5
31670,35883,18060,87,Monroe,25.4341353892,-81.0802986744,SFWMD,5
31671,35476,18061,87,Monroe,25.4341353892,-81.0611782008,SFWMD,5
31672,35069,18062,87,Monroe,25.4341353892,-81.04205772729999,SFWMD,5
31673,34662,18063,87,Monroe,25.4341353892,-81.02293725369998,SFWMD,5
31674,34255,18064,87,Monroe,25.4341353892,-81.00381678009998,SFWMD,5
31675,33848,18065,87,Monroe,25.4341353892,-80.9846963066,SFWMD,5
31676,33441,18066,87,Monroe,25.4341353892,-80.965575833,SFWMD,5
31677,33034,18067,87,Monroe,25.4341353892,-80.94645535939999,SFWMD,5
31678,32627,18068,87,Monroe,25.4341353892,-80.92733488579998,SFWMD,5
31679,32220,18069,87,Monroe,25.4341353892,-80.9082144123,SFWMD,5
31680,31813,18070,87,Monroe,25.4341353892,-80.8890939387,SFWMD,5
31681,31406,18071,25,Dade,25.4341353892,-80.8699734651,SFWMD,5
31682,30999,18072,25,Dade,25.4341353892,-80.85085299149999,SFWMD,5
31683,30592,18073,25,Dade,25.4341353892,-80.83173251799998,SFWMD,5
31684,30185,18075,25,Dade,25.4341353892,-80.8126120444,SFWMD,5
31685,29778,18076,25,Dade,25.4341353892,-80.7934915708,SFWMD,5
31686,29371,18082,25,Dade,25.4341353892,-80.77437109729999,SFWMD,5
31687,28964,18377,25,Dade,25.4341353892,-80.75525062369998,SFWMD,5
31688,28557,18396,25,Dade,25.4341353892,-80.73613015009998,SFWMD,5
31689,28150,18397,25,Dade,25.4341353892,-80.7170096765,SFWMD,5
31690,27743,18398,25,Dade,25.4341353892,-80.697889203,SFWMD,5
31691,27336,18399,25,Dade,25.4341353892,-80.67876872939999,SFWMD,5
31692,26929,18400,25,Dade,25.4341353892,-80.65964825579998,SFWMD,5
31693,26522,18401,25,Dade,25.4341353892,-80.64052778219998,SFWMD,5
31694,26115,18402,25,Dade,25.4341353892,-80.6214073087,SFWMD,5
31695,25708,18403,25,Dade,25.4341353892,-80.6022868351,SFWMD,5
31696,25301,18404,25,Dade,25.4341353892,-80.58316636149999,SFWMD,5
